peptide,gene_id,treatment,timepoint,bio_rep,abundance
pep_0383,gene_077,ctrl,6h,1,34.115900128168256
pep_0383,gene_077,ctrl,6h,2,102.1053335413023
pep_0383,gene_077,ctrl,6h,3,41.483596930310064
pep_0383,gene_077,ctrl,6h,4,95.23146884134741
pep_0383,gene_077,ctrl,6h,5,56.90986527435751
pep_0383,gene_077,ctrl,6h,6,97.79664711730675
pep_0383,gene_077,drug,0h,1,69.80604704615301
pep_0383,gene_077,drug,0h,2,27.05778746388161
pep_0383,gene_077,drug,0h,3,90.54654482620107
pep_0383,gene_077,drug,0h,4,33.24198547131165
pep_0383,gene_077,drug,0h,5,106.18945117834778
pep_0383,gene_077,drug,0h,6,60.95061119579493
pep_0383,gene_077,drug,24h,1,64.70797208098416
pep_0383,gene_077,drug,24h,2,30.166202737732632
pep_0383,gene_077,drug,24h,3,78.50524784432304
pep_0383,gene_077,drug,24h,4,47.59850063034593
pep_0383,gene_077,drug,24h,5,88.37622702988946
pep_0383,gene_077,drug,24h,6,69.80811789571183
pep_0383,gene_077,drug,6h,1,27.712217075947592
pep_0383,gene_077,drug,6h,2,56.906441822047455
pep_0383,gene_077,drug,6h,3,33.20670590903038
pep_0383,gene_077,drug,6h,4,53.92111584158143
pep_0383,gene_077,drug,6h,5,83.85507054010812
pep_0383,gene_077,drug,6h,6,54.86359982365777
pep_0384,gene_077,ctrl,0h,1,151.34326895813584
pep_0384,gene_077,ctrl,0h,2,117.95007572289165
pep_0384,gene_077,ctrl,0h,3,119.96447767786813
pep_0384,gene_077,ctrl,0h,4,73.87253060944958
pep_0384,gene_077,ctrl,0h,5,145.56380862609515
pep_0384,gene_077,ctrl,0h,6,99.6552067971121
pep_0384,gene_077,ctrl,24h,1,163.39074645600928
pep_0384,gene_077,ctrl,24h,2,122.31331010518099
pep_0384,gene_077,ctrl,24h,3,129.41898338734754
pep_0384,gene_077,ctrl,24h,4,98.9310535271007
pep_0384,gene_077,ctrl,24h,5,228.8123808979347
pep_0384,gene_077,ctrl,24h,6,130.55876638793703
pep_0384,gene_077,ctrl,6h,1,162.5408789347752
pep_0384,gene_077,ctrl,6h,2,123.4032751773665
pep_0384,gene_077,ctrl,6h,3,252.45866472155927
pep_0384,gene_077,ctrl,6h,4,149.1418410458137
pep_0384,gene_077,ctrl,6h,5,67.44161431473023
pep_0384,gene_077,ctrl,6h,6,82.14751341909502
pep_0384,gene_077,drug,0h,1,153.42842173775372
pep_0384,gene_077,drug,0h,2,112.7072249034629
pep_0384,gene_077,drug,0h,3,147.71366409409762
pep_0384,gene_077,drug,0h,4,206.80631580814722
pep_0384,gene_077,drug,0h,5,150.17666453984103
pep_0384,gene_077,drug,0h,6,179.98727264422587
pep_0384,gene_077,drug,24h,1,74.38407979875258
pep_0384,gene_077,drug,24h,2,184.22288059223766
pep_0384,gene_077,drug,24h,3,138.01641440869577
pep_0384,gene_077,drug,24h,4,108.83198775374363
pep_0384,gene_077,drug,24h,5,118.192562202093
pep_0384,gene_077,drug,24h,6,139.94997112700332
pep_0384,gene_077,drug,6h,1,89.55989269042078
pep_0384,gene_077,drug,6h,2,97.73993802688555
pep_0384,gene_077,drug,6h,3,86.89157031177612
pep_0384,gene_077,drug,6h,4,104.20952902380306
pep_0384,gene_077,drug,6h,5,85.51102566409398
pep_0384,gene_077,drug,6h,6,162.78902419764654
pep_0385,gene_077,ctrl,0h,1,180.90656843766143
pep_0385,gene_077,ctrl,0h,2,163.8157694018505
pep_0385,gene_077,ctrl,0h,3,116.0120702704744
pep_0385,gene_077,ctrl,0h,4,78.804147589338
pep_0385,gene_077,ctrl,0h,5,122.744845274647
pep_0385,gene_077,ctrl,0h,6,145.37360027934756
pep_0385,gene_077,ctrl,24h,1,50.63679959757927
pep_0385,gene_077,ctrl,24h,2,84.48083961541988
pep_0385,gene_077,ctrl,24h,3,165.7776882343535
pep_0385,gene_077,ctrl,24h,4,132.73155103832758
pep_0385,gene_077,ctrl,24h,5,131.2717082988111
pep_0385,gene_077,ctrl,24h,6,306.74926578612366
pep_0385,gene_077,ctrl,6h,1,100.73307078893883
pep_0385,gene_077,ctrl,6h,2,138.64563171548494
pep_0385,gene_077,ctrl,6h,3,64.3780036548805
pep_0385,gene_077,ctrl,6h,4,169.85811354521383
pep_0385,gene_077,ctrl,6h,5,65.586826294427
pep_0385,gene_077,ctrl,6h,6,101.69010511528955
pep_0385,gene_077,drug,0h,1,62.3942115202189
pep_0385,gene_077,drug,0h,2,156.99667088915214
pep_0385,gene_077,drug,0h,3,133.68134891461762
pep_0385,gene_077,drug,0h,4,149.19822746827268
pep_0385,gene_077,drug,0h,5,159.6308843724413
pep_0385,gene_077,drug,0h,6,149.72789462728534
pep_0385,gene_077,drug,24h,1,78.75234380533709
pep_0385,gene_077,drug,24h,2,193.56413739419412
pep_0385,gene_077,drug,24h,3,172.75745743345647
pep_0385,gene_077,drug,24h,4,163.88661252127136
pep_0385,gene_077,drug,24h,5,165.88051959309277
pep_0385,gene_077,drug,24h,6,266.16337286866946
pep_0385,gene_077,drug,6h,1,122.0595332582348
pep_0385,gene_077,drug,6h,2,90.75858789583116
pep_0385,gene_077,drug,6h,3,105.11725079536737
pep_0385,gene_077,drug,6h,4,199.389727173534
pep_0385,gene_077,drug,6h,5,160.4950470104212
pep_0385,gene_077,drug,6h,6,132.20157968964224
pep_0386,gene_078,ctrl,0h,1,119.08728431364868
pep_0386,gene_078,ctrl,0h,2,154.25637873810453
pep_0386,gene_078,ctrl,0h,3,142.6442284954314
pep_0386,gene_078,ctrl,0h,4,95.52002537198354
pep_0386,gene_078,ctrl,0h,5,92.47507489570013
pep_0386,gene_078,ctrl,0h,6,91.62844093080682
pep_0386,gene_078,ctrl,24h,1,76.40194920740886
pep_0386,gene_078,ctrl,24h,2,124.5811362326601
pep_0386,gene_078,ctrl,24h,3,185.27630903715072
pep_0386,gene_078,ctrl,24h,4,137.0458207951699
pep_0386,gene_078,ctrl,24h,5,67.05129920609562
pep_0386,gene_078,ctrl,24h,6,52.55827859192666
pep_0386,gene_078,ctrl,6h,1,126.5326430802767
pep_0386,gene_078,ctrl,6h,2,170.4177119585611
pep_0386,gene_078,ctrl,6h,3,89.26517478238614
pep_0386,gene_078,ctrl,6h,4,83.40295920860198
pep_0386,gene_078,ctrl,6h,5,123.544689040279
pep_0386,gene_078,ctrl,6h,6,108.93141054495437
pep_0386,gene_078,drug,0h,1,69.81975414112755
pep_0386,gene_078,drug,0h,2,164.15423976904938
pep_0386,gene_078,drug,0h,3,59.70456585513189
pep_0386,gene_078,drug,0h,4,113.54881496683583
pep_0386,gene_078,drug,0h,5,136.6496190527746
pep_0386,gene_078,drug,0h,6,107.88079564293164
pep_0386,gene_078,drug,24h,1,35.16625504634354
pep_0386,gene_078,drug,24h,2,125.07122435562032
pep_0386,gene_078,drug,24h,3,147.42889832249
pep_0386,gene_078,drug,24h,4,127.8318332713068
pep_0386,gene_078,drug,24h,5,127.02727576296705
pep_0386,gene_078,drug,24h,6,140.4279960325178
pep_0386,gene_078,drug,6h,1,94.55045048989837
pep_0386,gene_078,drug,6h,2,78.3710439209744
pep_0386,gene_078,drug,6h,3,81.29642533578942
pep_0386,gene_078,drug,6h,4,131.33225599678184
pep_0386,gene_078,drug,6h,5,118.5038047021839
pep_0386,gene_078,drug,6h,6,93.91636133448729
pep_0387,gene_078,ctrl,0h,1,118.5158269216751
pep_0387,gene_078,ctrl,0h,2,135.51305178240398
pep_0387,gene_078,ctrl,0h,3,194.14581297401006
pep_0387,gene_078,ctrl,0h,4,168.0944736110193
pep_0387,gene_078,ctrl,0h,5,147.2317174368858
pep_0387,gene_078,ctrl,0h,6,208.51689350261995
pep_0387,gene_078,ctrl,24h,1,132.5735625552341
pep_0387,gene_078,ctrl,24h,2,89.59684724725862
pep_0387,gene_078,ctrl,24h,3,144.76712713543628
pep_0387,gene_078,ctrl,24h,4,82.66768742370077
pep_0387,gene_078,ctrl,24h,5,90.39215075423284
pep_0387,gene_078,ctrl,24h,6,140.87023917616239
pep_0387,gene_078,ctrl,6h,1,48.6660225911425
pep_0387,gene_078,ctrl,6h,2,223.42301664956702
pep_0387,gene_078,ctrl,6h,3,95.65113813404317
pep_0387,gene_078,ctrl,6h,4,113.29564395756246
pep_0387,gene_078,ctrl,6h,5,221.74956433199662
pep_0387,gene_078,ctrl,6h,6,74.79008695502418
pep_0387,gene_078,drug,0h,1,162.3139438605411
pep_0387,gene_078,drug,0h,2,141.93348194112602
pep_0387,gene_078,drug,0h,3,202.5166724588469
pep_0387,gene_078,drug,0h,4,89.58071505573177
pep_0387,gene_078,drug,0h,5,85.40778241612283
pep_0387,gene_078,drug,0h,6,124.3150576000107
pep_0387,gene_078,drug,24h,1,183.76396653511117
pep_0387,gene_078,drug,24h,2,90.93430241273111
pep_0387,gene_078,drug,24h,3,154.44864910598554
pep_0387,gene_078,drug,24h,4,108.02624652985978
pep_0387,gene_078,drug,24h,5,160.89049795923634
pep_0387,gene_078,drug,24h,6,164.47651728125035
pep_0387,gene_078,drug,6h,1,109.79532358541523
pep_0387,gene_078,drug,6h,2,99.14378261406367
pep_0387,gene_078,drug,6h,3,92.64286814692517
pep_0387,gene_078,drug,6h,4,134.68691837325204
pep_0387,gene_078,drug,6h,5,214.39869437443528
pep_0387,gene_078,drug,6h,6,95.43162042869115
pep_0388,gene_078,ctrl,0h,1,52.11683568895311
pep_0388,gene_078,ctrl,0h,2,97.00934410626557
pep_0388,gene_078,ctrl,0h,3,24.481535308877177
pep_0388,gene_078,ctrl,0h,4,90.99339149740307
pep_0388,gene_078,ctrl,0h,5,90.64107127237948
pep_0388,gene_078,ctrl,0h,6,109.2892501863395
pep_0388,gene_078,ctrl,24h,1,28.770778480682942
pep_0388,gene_078,ctrl,24h,2,53.802624100403165
pep_0388,gene_078,ctrl,24h,3,137.75388924522534
pep_0388,gene_078,ctrl,24h,4,74.34250711694132
pep_0388,gene_078,ctrl,24h,5,126.05440079324308
pep_0388,gene_078,ctrl,24h,6,115.36299498514859
pep_0388,gene_078,ctrl,6h,1,45.93840208572776
pep_0388,gene_078,ctrl,6h,2,72.53592521924959
pep_0388,gene_078,ctrl,6h,3,52.804160394737
pep_0388,gene_078,ctrl,6h,4,87.0673303866031
pep_0388,gene_078,ctrl,6h,5,92.46553680784183
pep_0388,gene_078,ctrl,6h,6,64.991942677361
pep_0388,gene_078,drug,0h,1,102.80954960605422
pep_0388,gene_078,drug,0h,2,42.19905429451922
pep_0388,gene_078,drug,0h,3,38.80268610309394
pep_0388,gene_078,drug,0h,4,95.33399131805042
pep_0388,gene_078,drug,0h,5,175.5321617912143
pep_0388,gene_078,drug,0h,6,77.47072878817431
pep_0388,gene_078,drug,24h,1,29.907664202324685
pep_0388,gene_078,drug,24h,2,124.07903751366193
pep_0388,gene_078,drug,24h,3,61.164686125262335
pep_0388,gene_078,drug,24h,4,47.547616069367045
pep_0388,gene_078,drug,24h,5,67.60104871689045
pep_0388,gene_078,drug,24h,6,117.19588493897646
pep_0388,gene_078,drug,6h,1,61.34953434463122
pep_0388,gene_078,drug,6h,2,56.22304093309936
pep_0388,gene_078,drug,6h,3,184.03972962607259
pep_0388,gene_078,drug,6h,4,31.916781270072477
pep_0388,gene_078,drug,6h,5,141.8481172635509
pep_0388,gene_078,drug,6h,6,116.10287520233531
pep_0389,gene_078,ctrl,0h,1,49.026150788995906
pep_0389,gene_078,ctrl,0h,2,68.11846484537112
pep_0389,gene_078,ctrl,0h,3,37.11011148606333
pep_0389,gene_078,ctrl,0h,4,52.701400427715726
pep_0389,gene_078,ctrl,0h,5,47.9712441933999
pep_0389,gene_078,ctrl,0h,6,68.11875352913157
pep_0389,gene_078,ctrl,24h,1,75.88104093540355
pep_0389,gene_078,ctrl,24h,2,101.90336155048193
pep_0389,gene_078,ctrl,24h,3,67.38266717193382
pep_0389,gene_078,ctrl,24h,4,45.178966798218816
pep_0389,gene_078,ctrl,24h,5,56.93607864978042
pep_0389,gene_078,ctrl,24h,6,31.319665874639384
pep_0389,gene_078,ctrl,6h,1,73.84834368066242
pep_0389,gene_078,ctrl,6h,2,90.08397738434535
pep_0389,gene_078,ctrl,6h,3,16.662180010472564
pep_0389,gene_078,ctrl,6h,4,70.54721818121497
pep_0389,gene_078,ctrl,6h,5,52.48852882492612
pep_0389,gene_078,ctrl,6h,6,55.919652342629966
pep_0389,gene_078,drug,0h,1,54.48897693307067
pep_0389,gene_078,drug,0h,2,41.11572020515991
pep_0389,gene_078,drug,0h,3,55.53108253614076
pep_0389,gene_078,drug,0h,4,48.90735288275048
pep_0389,gene_078,drug,0h,5,29.144832788215833
pep_0389,gene_078,drug,0h,6,68.78306888935415
pep_0389,gene_078,drug,24h,1,33.48270957332455
pep_0389,gene_078,drug,24h,2,56.16714832830369
pep_0389,gene_078,drug,24h,3,50.13723623448089
pep_0389,gene_078,drug,24h,4,24.419479409830853
pep_0389,gene_078,drug,24h,5,59.12163707738275
pep_0389,gene_078,drug,24h,6,27.222188081188587
pep_0389,gene_078,drug,6h,1,86.59467988397797
pep_0389,gene_078,drug,6h,2,64.6457217681081
pep_0389,gene_078,drug,6h,3,50.90451365248999
pep_0389,gene_078,drug,6h,4,78.99513044307491
pep_0389,gene_078,drug,6h,5,69.74699871158651
pep_0389,gene_078,drug,6h,6,30.612035444343594
pep_0390,gene_078,ctrl,0h,1,153.26348817237889
pep_0390,gene_078,ctrl,0h,2,127.78048615591271
pep_0390,gene_078,ctrl,0h,3,173.86604665372755
pep_0390,gene_078,ctrl,0h,4,252.6992317100102
pep_0390,gene_078,ctrl,0h,5,79.97572393944463
pep_0390,gene_078,ctrl,0h,6,42.79500218811527
pep_0390,gene_078,ctrl,24h,1,115.56103973664827
pep_0390,gene_078,ctrl,24h,2,170.26576973938472
pep_0390,gene_078,ctrl,24h,3,71.10349430122513
pep_0390,gene_078,ctrl,24h,4,68.37565242984486
pep_0390,gene_078,ctrl,24h,5,70.4625878825964
pep_0390,gene_078,ctrl,24h,6,102.77656005072639
pep_0390,gene_078,ctrl,6h,1,38.678724646827845
pep_0390,gene_078,ctrl,6h,2,128.07221575676078
pep_0390,gene_078,ctrl,6h,3,94.06431057930035
pep_0390,gene_078,ctrl,6h,4,40.18780792323233
pep_0390,gene_078,ctrl,6h,5,167.75094653234544
pep_0390,gene_078,ctrl,6h,6,86.8191663937814
pep_0390,gene_078,drug,0h,1,72.21145055130201
pep_0390,gene_078,drug,0h,2,74.72637235420964
pep_0390,gene_078,drug,0h,3,93.32944726378544
pep_0390,gene_078,drug,0h,4,34.10893102698583
pep_0390,gene_078,drug,0h,5,94.37458650609202
pep_0390,gene_078,drug,0h,6,87.27974790232565
pep_0390,gene_078,drug,24h,1,64.30347940358165
pep_0390,gene_078,drug,24h,2,86.80336293984922
pep_0390,gene_078,drug,24h,3,65.3642412917761
pep_0390,gene_078,drug,24h,4,126.60268791252219
pep_0390,gene_078,drug,24h,5,107.0770540909359
pep_0390,gene_078,drug,24h,6,72.50304054845844
pep_0390,gene_078,drug,6h,1,77.0325245119682
pep_0390,gene_078,drug,6h,2,134.4167092885022
pep_0390,gene_078,drug,6h,3,92.63462004790745
pep_0390,gene_078,drug,6h,4,117.39803383847986
pep_0390,gene_078,drug,6h,5,127.21883593641377
pep_0390,gene_078,drug,6h,6,98.8516004272065
pep_0391,gene_079,ctrl,0h,1,150.3045513089232
pep_0391,gene_079,ctrl,0h,2,188.915225933934
pep_0391,gene_079,ctrl,0h,3,186.66656499702918
pep_0391,gene_079,ctrl,0h,4,145.9711616609307
pep_0391,gene_079,ctrl,0h,5,127.0681675386934
pep_0391,gene_079,ctrl,0h,6,163.9679806624232
pep_0391,gene_079,ctrl,24h,1,237.14800988465652
pep_0391,gene_079,ctrl,24h,2,127.3507800626089
pep_0391,gene_079,ctrl,24h,3,200.29483061604077
pep_0391,gene_079,ctrl,24h,4,152.52730001372612
pep_0391,gene_079,ctrl,24h,5,100.73299269836644
pep_0391,gene_079,ctrl,24h,6,245.46857669175213
pep_0391,gene_079,ctrl,6h,1,183.31065699291872
pep_0391,gene_079,ctrl,6h,2,106.99545191197923
pep_0391,gene_079,ctrl,6h,3,153.71499205814465
pep_0391,gene_079,ctrl,6h,4,144.28264652101208
pep_0391,gene_079,ctrl,6h,5,142.6954447014355
pep_0391,gene_079,ctrl,6h,6,96.38273559435268
pep_0391,gene_079,drug,0h,1,117.66096012954453
pep_0391,gene_079,drug,0h,2,192.79455451457244
pep_0391,gene_079,drug,0h,3,111.3000580409411
pep_0391,gene_079,drug,0h,4,193.90446573706157
pep_0391,gene_079,drug,0h,5,379.0679198161397
pep_0391,gene_079,drug,0h,6,203.18493139980228
pep_0391,gene_079,drug,24h,1,150.0775000404461
pep_0391,gene_079,drug,24h,2,155.6596725084554
pep_0391,gene_079,drug,24h,3,270.0318080800109
pep_0391,gene_079,drug,24h,4,190.7480275334911
pep_0391,gene_079,drug,24h,5,95.33547064631095
pep_0391,gene_079,drug,24h,6,225.43393414932052
pep_0391,gene_079,drug,6h,1,98.44679329185185
pep_0391,gene_079,drug,6h,2,172.46388579210208
pep_0391,gene_079,drug,6h,3,195.4041295854419
pep_0391,gene_079,drug,6h,4,105.49228895579382
pep_0391,gene_079,drug,6h,5,106.80351451030572
pep_0391,gene_079,drug,6h,6,216.5413994332842
pep_0392,gene_079,ctrl,0h,1,313.04439159033547
pep_0392,gene_079,ctrl,0h,2,148.95748575865773
pep_0392,gene_079,ctrl,0h,3,192.3298769572696
pep_0392,gene_079,ctrl,0h,4,106.38890029569292
pep_0392,gene_079,ctrl,0h,5,155.81426912685885
pep_0392,gene_079,ctrl,0h,6,78.98576927717178
pep_0392,gene_079,ctrl,24h,1,285.75743287076386
pep_0392,gene_079,ctrl,24h,2,162.9560290498149
pep_0392,gene_079,ctrl,24h,3,101.93061421830807
pep_0392,gene_079,ctrl,24h,4,199.7107834293018
pep_0392,gene_079,ctrl,24h,5,337.13667811159166
pep_0392,gene_079,ctrl,24h,6,77.52713105031816
pep_0392,gene_079,ctrl,6h,1,152.12260268394056
pep_0392,gene_079,ctrl,6h,2,107.8874427882072
pep_0392,gene_079,ctrl,6h,3,310.69387449591613
pep_0392,gene_079,ctrl,6h,4,81.59865196465609
pep_0392,gene_079,ctrl,6h,5,352.7174112895905
pep_0392,gene_079,ctrl,6h,6,181.1565135306124
pep_0392,gene_079,drug,0h,1,158.11621338719624
pep_0392,gene_079,drug,0h,2,172.84310518368525
pep_0392,gene_079,drug,0h,3,127.65681428035442
pep_0392,gene_079,drug,0h,4,119.13109599834382
pep_0392,gene_079,drug,0h,5,81.39219620382305
pep_0392,gene_079,drug,0h,6,111.19060351875422
pep_0392,gene_079,drug,24h,1,216.25752011818537
pep_0392,gene_079,drug,24h,2,183.9226579222317
pep_0392,gene_079,drug,24h,3,137.15818111290596
pep_0392,gene_079,drug,24h,4,127.82159489612198
pep_0392,gene_079,drug,24h,5,187.82980799954785
pep_0392,gene_079,drug,24h,6,150.52821484558194
pep_0392,gene_079,drug,6h,1,177.30368237330558
pep_0392,gene_079,drug,6h,2,194.02987692438433
pep_0392,gene_079,drug,6h,3,112.36182224039982
pep_0392,gene_079,drug,6h,4,118.10595564517477
pep_0392,gene_079,drug,6h,5,132.00422265445852
pep_0392,gene_079,drug,6h,6,152.2838665356183
pep_0393,gene_079,ctrl,0h,1,32.73998129977069
pep_0393,gene_079,ctrl,0h,2,54.84982678962015
pep_0393,gene_079,ctrl,0h,3,27.644846355363114
pep_0393,gene_079,ctrl,0h,4,55.80414627513786
pep_0393,gene_079,ctrl,0h,5,50.92924077282283
pep_0393,gene_079,ctrl,0h,6,36.51783333334659
pep_0393,gene_079,ctrl,24h,1,92.03323985190727
pep_0393,gene_079,ctrl,24h,2,48.62935333537051
pep_0393,gene_079,ctrl,24h,3,40.19433462006189
pep_0393,gene_079,ctrl,24h,4,53.52303299698488
pep_0393,gene_079,ctrl,24h,5,36.06622844870234
pep_0393,gene_079,ctrl,24h,6,106.47168274824365
pep_0393,gene_079,ctrl,6h,1,61.955112676614974
pep_0393,gene_079,ctrl,6h,2,64.60706826746153
pep_0393,gene_079,ctrl,6h,3,37.474288585518345
pep_0393,gene_079,ctrl,6h,4,47.0061555972223
pep_0393,gene_079,ctrl,6h,5,54.17282454011999
pep_0393,gene_079,ctrl,6h,6,102.12888763802039
pep_0393,gene_079,drug,0h,1,35.48933830671863
pep_0393,gene_079,drug,0h,2,43.466748124492284
pep_0393,gene_079,drug,0h,3,55.008966610977645
pep_0393,gene_079,drug,0h,4,78.46028423589497
pep_0393,gene_079,drug,0h,5,55.83966765704921
pep_0393,gene_079,drug,0h,6,29.041933809911708
pep_0393,gene_079,drug,24h,1,42.62989114657937
pep_0393,gene_079,drug,24h,2,24.097697811568672
pep_0393,gene_079,drug,24h,3,49.42926170646236
pep_0393,gene_079,drug,24h,4,41.896178505917675
pep_0393,gene_079,drug,24h,5,42.44761385916746
pep_0393,gene_079,drug,24h,6,24.328059847743315
pep_0393,gene_079,drug,6h,1,47.37496248137272
pep_0393,gene_079,drug,6h,2,40.287333053189684
pep_0393,gene_079,drug,6h,3,52.19395013281822
pep_0393,gene_079,drug,6h,4,18.241645501693938
pep_0393,gene_079,drug,6h,5,55.32900493206626
pep_0393,gene_079,drug,6h,6,18.422267838869683
pep_0394,gene_079,ctrl,0h,1,82.3634691999564
pep_0394,gene_079,ctrl,0h,2,37.67915524305966
pep_0394,gene_079,ctrl,0h,3,130.35201956019372
pep_0394,gene_079,ctrl,0h,4,45.52336612502593
pep_0394,gene_079,ctrl,0h,5,27.09417283536553
pep_0394,gene_079,ctrl,0h,6,34.48662319799849
pep_0394,gene_079,ctrl,24h,1,62.12961290080884
pep_0394,gene_079,ctrl,24h,2,23.679386143373605
pep_0394,gene_079,ctrl,24h,3,66.46329851867483
pep_0394,gene_079,ctrl,24h,4,117.30506611278027
pep_0394,gene_079,ctrl,24h,5,77.79485520453687
pep_0394,gene_079,ctrl,24h,6,40.13138542338348
pep_0394,gene_079,ctrl,6h,1,47.90395144664827
pep_0394,gene_079,ctrl,6h,2,38.33727503754738
pep_0394,gene_079,ctrl,6h,3,69.93670754044359
pep_0394,gene_079,ctrl,6h,4,40.40616649446175
pep_0394,gene_079,ctrl,6h,5,154.49232813226476
pep_0394,gene_079,ctrl,6h,6,34.10827688600176
pep_0394,gene_079,drug,0h,1,47.56399820366326
pep_0394,gene_079,drug,0h,2,51.953385867387965
pep_0394,gene_079,drug,0h,3,18.500897632072473
pep_0394,gene_079,drug,0h,4,73.62440608775213
pep_0394,gene_079,drug,0h,5,41.098309596047514
pep_0394,gene_079,drug,0h,6,62.704102244335736
pep_0394,gene_079,drug,24h,1,57.25895133356719
pep_0394,gene_079,drug,24h,2,38.15950947200611
pep_0394,gene_079,drug,24h,3,48.56742006800263
pep_0394,gene_079,drug,24h,4,11.592768676476783
pep_0394,gene_079,drug,24h,5,61.87314348017031
pep_0394,gene_079,drug,24h,6,38.33237706751541
pep_0394,gene_079,drug,6h,1,72.74381137878386
pep_0394,gene_079,drug,6h,2,90.31169842818703
pep_0394,gene_079,drug,6h,3,50.28366579766773
pep_0394,gene_079,drug,6h,4,91.63334471780715
pep_0394,gene_079,drug,6h,5,61.59829550456131
pep_0394,gene_079,drug,6h,6,48.41822356762077
pep_0395,gene_079,ctrl,0h,1,49.28199061014071
pep_0395,gene_079,ctrl,0h,2,13.978021280115643
pep_0395,gene_079,ctrl,0h,3,37.120278048671295
pep_0395,gene_079,ctrl,0h,4,36.30351286784592
pep_0395,gene_079,ctrl,0h,5,43.01439707413063
pep_0395,gene_079,ctrl,0h,6,46.04391346676328
pep_0395,gene_079,ctrl,24h,1,13.808778224229728
pep_0395,gene_079,ctrl,24h,2,53.187906720172016
pep_0395,gene_079,ctrl,24h,3,60.013156838586596
pep_0395,gene_079,ctrl,24h,4,46.22687527880484
pep_0395,gene_079,ctrl,24h,5,7.428834224405959
pep_0395,gene_079,ctrl,24h,6,29.150156545215715
pep_0395,gene_079,ctrl,6h,1,159.46201313074636
pep_0395,gene_079,ctrl,6h,2,89.38601387807131
pep_0395,gene_079,ctrl,6h,3,42.26486792356978
pep_0395,gene_079,ctrl,6h,4,55.11419330427287
pep_0395,gene_079,ctrl,6h,5,20.041957796057492
pep_0395,gene_079,ctrl,6h,6,86.08350085972347
pep_0395,gene_079,drug,0h,1,35.06292971941974
pep_0395,gene_079,drug,0h,2,13.098829266962692
pep_0395,gene_079,drug,0h,3,52.95275974880556
pep_0395,gene_079,drug,0h,4,77.48147392346951
pep_0395,gene_079,drug,0h,5,19.634683310026126
pep_0395,gene_079,drug,0h,6,41.617220567720906
pep_0395,gene_079,drug,24h,1,17.94758230447682
pep_0395,gene_079,drug,24h,2,81.05277093906211
pep_0395,gene_079,drug,24h,3,36.287148715429446
pep_0395,gene_079,drug,24h,4,38.6613253545946
pep_0395,gene_079,drug,24h,5,10.963687985965612
pep_0395,gene_079,drug,24h,6,76.72065868851773
pep_0395,gene_079,drug,6h,1,42.03033269129782
pep_0395,gene_079,drug,6h,2,37.49571071340133
pep_0395,gene_079,drug,6h,3,44.08051108636281
pep_0395,gene_079,drug,6h,4,40.771945490977366
pep_0395,gene_079,drug,6h,5,50.07555506646019
pep_0395,gene_079,drug,6h,6,23.815848359648804
pep_0396,gene_080,ctrl,0h,1,95.46720640735646
pep_0396,gene_080,ctrl,0h,2,69.03676887236799
pep_0396,gene_080,ctrl,0h,3,109.19859776500483
pep_0396,gene_080,ctrl,0h,4,111.03873174506457
pep_0396,gene_080,ctrl,0h,5,63.97326780958504
pep_0396,gene_080,ctrl,0h,6,118.34063441798159
pep_0396,gene_080,ctrl,24h,1,73.28632295382488
pep_0396,gene_080,ctrl,24h,2,109.51177620446873
pep_0396,gene_080,ctrl,24h,3,64.56833620155511
pep_0396,gene_080,ctrl,24h,4,62.81175573122371
